debug5xxQW:debugCzNG3,initialized,0,,1594154629566
debug5xxQW:debugCzNG3,window_resize,0,"[1024, 767]",1594154629566
debug5xxQW:debugCzNG3,focus,13618,off,1594154643184
debug5xxQW:debugCzNG3,focus,3070915,off,1594157714099
debug5xxQW:debugCzNG3,focus,20093,on,1594157734192
debug5xxQW:debugCzNG3,focus,3278,off,1594157737470
debug5xxQW:debugCzNG3,focus,12658,on,1594157750128
